sim_swap_time_gap_minutes,sim_swap_flag,device_change_flag,sim_type_change_flag,imsi_change_flag,iccid_change_flag,otp_and_sim_change_geo_hash_length
2191,0,0,0,0,1,0.735
3736,1,0,1,0,1,0.182
3088,0,0,0,0,0,0.747
1511,0,0,1,0,0,0.779
6799,0,0,0,1,1,0.956
4415,0,0,0,1,0,0.75
3332,0,0,0,0,0,0.856
1108,0,0,0,0,0,0.89
8110,0,0,0,0,0,0.806
4539,0,0,0,0,0,0.894
6773,0,0,0,0,0,0.868
6995,0,0,0,0,0,0.917
6766,0,1,0,1,0,0.847
256,0,0,0,0,0,0.896
7738,0,1,0,0,0,0.809
8234,0,0,0,0,0,0.998
3037,0,0,0,0,0,0.73
45,0,0,0,0,1,0.813
7878,0,0,0,0,0,0.852
4715,0,1,1,0,0,0.935
5873,0,0,1,0,0,0.834
66,0,1,0,0,0,0.882
1059,0,0,0,0,0,0.79
2773,0,0,0,0,0,0.938
7846,0,0,0,0,0,0.775
7671,0,0,0,0,0,0.908
2189,0,0,0,1,0,0.789
9480,0,0,0,0,0,0.963
972,0,0,0,0,0,0.995
7882,0,0,0,0,1,0.745
8042,0,0,0,0,0,0.933
2950,0,0,0,1,0,0.901
5501,0,1,1,0,0,0.94
1972,0,0,0,0,0,0.839
4429,0,0,0,0,0,0.887
9031,0,0,0,0,0,0.97
9744,0,1,0,0,0,0.827
1420,1,0,0,1,0,0.39
27,1,0,1,0,1,0.256
6691,0,0,1,0,0,0.904
8701,1,1,0,1,0,0.381
7387,0,0,0,0,0,0.934
4523,0,0,0,0,0,0.731
40,0,0,0,0,0,0.945
4252,0,0,0,0,0,0.801
9867,0,0,0,1,0,0.768
6206,1,1,0,0,1,0.217
2489,0,0,0,0,0,0.996
3933,0,0,1,0,0,0.954
9978,0,0,0,0,0,0.96
9720,0,0,0,0,0,0.883
5960,0,0,0,0,1,0.774
8837,0,0,0,1,0,0.788
7895,0,0,0,0,0,0.805
4847,0,0,1,0,0,0.72
6824,0,0,0,0,0,0.832
1185,0,0,0,0,0,0.861
5843,0,0,1,0,0,0.986
4928,0,0,0,0,0,0.745
6923,1,1,1,0,1,0.311
635,0,0,0,0,0,0.892
3589,0,0,0,0,0,0.774
591,0,1,0,0,0,0.946
931,0,0,1,0,0,0.83
1036,1,1,1,1,1,0.008
5964,0,0,0,1,0,0.702
2106,0,0,0,0,1,0.793
5920,0,0,0,0,0,0.957
4616,0,0,0,1,0,0.834
3026,0,0,0,0,0,0.702
2382,0,0,0,0,0,0.838
8827,0,0,0,0,1,0.758
1521,0,0,0,0,0,0.964
9524,0,0,0,0,0,0.889
615,0,0,0,0,0,0.804
8860,0,0,0,0,0,0.735
607,0,0,0,0,0,0.893
4866,0,0,1,0,0,0.996
6527,0,0,0,0,0,0.701
2647,0,0,0,0,0,0.843
3794,0,0,0,0,0,0.888
7324,0,0,0,0,0,0.909
8700,0,0,0,0,0,0.794
9185,0,1,0,0,0,0.966
174,0,0,0,0,0,0.987
4538,0,0,0,0,0,0.946
237,1,1,0,1,1,0.121
1610,0,0,0,0,0,0.827
5707,0,0,0,0,0,0.963
8516,0,0,0,1,0,0.789
10053,0,0,0,0,0,0.999
2557,0,0,0,0,0,0.751
8647,0,0,0,0,0,0.792
9676,0,0,0,0,0,0.763
5188,1,0,1,1,1,0.198
2987,0,0,0,1,0,0.92
9111,0,0,0,0,0,0.767
9631,0,0,0,1,0,0.945
9815,0,0,0,0,0,0.91
31,1,1,1,1,0,0.225
6064,0,0,0,0,0,0.822
38,1,1,0,1,1,0.118
1160,1,0,1,1,1,0.281
9015,0,0,0,0,0,0.803
7583,0,0,0,0,0,0.984
6843,0,0,0,0,0,0.838
1631,0,0,0,0,0,0.979
3767,0,0,0,0,1,0.871
2587,0,0,0,0,0,0.905
1307,0,1,0,0,0,0.735
3106,0,0,0,0,0,0.837
8628,0,0,0,0,0,0.802
7284,1,0,1,1,1,0.374
9279,0,0,0,1,0,0.924
8008,0,0,0,0,0,0.792
8784,0,0,0,0,0,0.987
9606,0,0,1,0,0,0.8
3975,0,0,0,0,0,0.914
5245,0,0,0,0,0,0.908
2507,0,0,0,0,0,0.733
9596,0,0,0,0,0,0.928
6040,0,0,0,0,0,0.725
3595,0,0,0,0,0,0.866
5429,0,0,0,0,1,0.772
1801,0,0,0,0,0,0.949
7472,0,0,0,0,0,0.705
4499,0,0,0,0,0,0.761
713,0,0,0,0,0,0.742
9227,0,0,0,0,0,0.806
5121,0,0,0,0,0,0.938
9130,1,1,0,0,1,0.374
2926,0,0,0,0,0,0.964
1996,0,0,0,0,0,0.983
627,0,0,0,0,0,0.807
4579,0,0,0,0,0,0.941
10051,0,0,0,0,0,0.928
2480,0,0,0,0,0,0.788
3619,0,0,0,0,0,0.735
5844,0,0,0,1,0,0.915
7337,0,0,0,0,0,0.758
4961,0,0,0,0,0,0.862
5514,0,0,0,1,0,0.75
1749,0,0,0,0,0,0.881
8060,0,0,0,0,0,0.991
5040,0,0,0,0,0,0.883
56,1,1,0,0,1,0.266
10029,0,0,0,0,0,0.828
4119,0,1,0,0,0,0.91
8288,0,0,0,0,0,0.959
10066,0,0,0,0,0,0.826
9480,0,0,0,0,0,0.845
9136,0,0,0,0,0,0.799
5068,0,0,0,0,0,0.755
252,0,0,0,0,1,0.962
8124,0,0,0,1,0,0.874
2833,0,0,0,0,0,0.968
9780,0,1,0,0,0,0.773
7546,0,0,1,0,0,0.762
983,0,0,0,0,0,0.982
7812,0,0,0,0,0,0.985
4708,0,0,0,0,0,0.929
4026,0,0,0,0,0,0.732
4825,0,0,1,0,0,0.896
6042,0,0,0,0,0,0.788
8401,0,0,0,0,0,0.882
7490,0,1,0,0,0,0.712
5937,0,0,0,0,0,0.822
7488,0,0,0,0,0,0.783
6987,0,0,0,0,0,0.723
1937,0,1,0,0,0,0.795
4575,0,0,0,0,0,0.786
4832,1,1,1,1,1,0.367
508,0,0,0,0,0,0.77
1169,1,1,1,0,1,0.208
3071,0,0,0,0,0,0.9
7141,0,0,0,0,0,0.773
6904,0,0,0,0,0,0.898
554,0,1,0,0,1,0.853
9464,0,0,0,1,0,0.985
1314,1,0,1,1,1,0.373
9570,0,0,0,0,1,0.79
5141,0,0,0,0,0,0.786
4449,0,0,0,0,0,0.74
1925,0,0,0,0,0,0.989
3553,0,0,0,0,0,0.955
7323,0,0,0,0,0,0.935
2939,0,0,0,0,0,0.769
3523,0,0,0,0,0,0.715
8558,0,1,0,0,0,0.769
3880,0,0,0,1,0,0.776
5537,0,0,0,0,1,0.799
4090,0,1,0,0,0,0.822
9720,0,0,0,0,0,0.763
3007,1,1,0,0,1,0.215
3007,0,0,0,0,0,0.92
9728,0,0,0,0,0,0.811
4838,0,1,0,0,0,0.748
3495,0,0,0,1,0,0.85
9138,0,0,0,1,0,0.948
8870,0,0,0,0,0,0.919
8584,0,0,0,0,0,0.851
8056,0,0,0,0,0,0.721
6641,0,0,0,0,0,0.933
4860,0,1,0,0,0,0.751
1358,0,0,0,0,0,0.932
7562,0,0,0,0,0,0.982
6859,0,0,0,0,0,0.738
5829,0,0,0,0,0,0.797
7568,0,0,0,0,0,0.845
9313,0,0,0,0,0,0.886
4659,1,0,0,1,0,0.158
1777,0,0,0,0,0,0.802
6795,0,0,0,0,0,0.963
1789,0,0,0,0,0,0.878
2439,0,0,0,0,0,0.79
3851,0,0,0,0,0,0.975
7699,0,0,0,0,0,0.953
10000,0,0,0,1,0,0.872
7330,0,0,0,0,0,0.914
3596,1,1,1,1,1,0.287
2451,1,0,0,1,1,0.296
575,0,0,0,0,0,0.8
5156,0,0,0,0,1,0.708
2163,0,0,0,0,0,0.724
7378,0,0,0,0,0,0.926
9320,0,1,0,0,0,0.763
4897,0,0,0,0,0,0.93
3190,0,0,0,0,0,0.829
3018,0,0,0,0,0,0.76
1282,0,0,0,0,0,0.764
6678,0,0,0,0,0,0.789
1197,0,0,0,1,0,0.71
4621,0,0,0,1,1,0.843
4401,0,0,0,0,1,0.967
6321,0,0,0,0,0,0.719
2969,0,0,0,0,0,0.795
1667,0,0,0,0,0,0.733
4154,0,0,0,0,0,0.985
6728,0,0,0,0,0,0.725
4238,0,0,0,0,0,0.864
6727,0,0,1,0,0,0.761
2686,0,0,0,0,0,0.965
9402,0,0,0,0,0,0.95
9367,0,0,0,0,0,0.769
3569,0,0,0,0,0,0.898
2131,0,0,0,0,0,0.796
8733,0,0,0,0,0,0.738
7476,0,0,0,0,0,0.983
3695,0,0,0,0,0,0.885
6340,0,0,0,0,0,0.833
7740,0,0,0,0,0,0.752
76,0,0,0,0,0,0.941
6836,1,0,1,0,1,0.284
5289,0,0,0,0,0,0.993
1714,0,0,0,1,0,0.802
4149,0,0,0,0,0,0.708
4848,0,0,0,0,0,0.953
3909,0,0,1,0,0,0.776
1686,0,0,0,0,0,0.747
4236,0,0,0,0,0,0.923
8655,0,0,0,0,1,0.797
3117,1,1,1,1,0,0.22
7650,0,0,0,0,0,0.997
793,1,1,0,0,1,0.004
2961,0,0,0,0,0,0.802
4947,0,0,0,1,0,0.946
7182,0,0,0,0,0,0.926
6851,0,0,0,0,0,0.828
2175,0,0,0,1,0,0.869
6891,0,0,0,0,0,0.887
5411,0,0,0,0,0,0.923
8033,0,0,0,0,1,0.847
7171,0,0,0,0,0,0.918
5977,0,0,1,0,0,0.773
6764,0,0,0,1,0,0.883
6203,0,0,0,0,0,0.974
2824,0,0,0,0,0,0.702
8024,0,0,1,1,0,0.806
4118,0,0,0,0,0,0.951
9132,0,1,0,0,0,0.762
8031,0,0,0,0,0,0.947
10076,0,0,0,0,0,0.916
7332,0,0,1,1,0,0.917
9666,0,0,0,0,0,0.941
1089,0,0,0,0,0,0.798
8360,0,0,0,0,0,0.837
7351,0,0,0,0,0,0.833
4993,0,0,0,0,0,0.994
9155,0,0,1,1,0,0.811
7278,0,0,0,0,0,0.741
6140,0,0,0,0,0,0.932
9499,0,0,1,0,0,0.78
9506,0,0,0,0,0,0.767
5455,1,1,0,1,1,0.215
7618,0,0,1,0,0,0.729
66,0,0,0,0,0,0.797
6328,0,0,0,1,0,0.75
9621,0,0,0,0,0,0.866
7859,0,0,0,0,0,0.966
9452,0,0,0,0,0,0.968
3867,0,1,0,0,0,0.754
9688,0,0,0,0,0,0.796
2720,0,0,0,0,0,0.745
2391,0,0,0,0,0,0.848
2950,0,0,0,0,0,0.82
723,0,0,0,0,0,0.859
9966,0,0,0,0,0,0.914
6528,0,0,0,0,1,0.98
9986,0,0,0,0,0,0.994
100,0,0,0,0,0,0.975
3757,0,0,0,0,1,0.946
1291,0,0,0,0,0,0.935
977,0,1,0,1,0,0.989
4222,0,0,0,0,0,0.934
1105,1,0,0,1,1,0.13
6122,0,1,0,0,1,0.816
8065,0,0,0,0,0,0.882
4398,0,0,0,0,0,0.851
6798,0,0,0,0,0,0.805
8080,0,0,0,0,0,0.895
835,0,0,0,0,0,0.757
4260,0,0,0,0,0,0.972
6779,0,0,0,1,0,1.0
4682,0,0,0,0,0,0.868
1308,0,0,1,0,1,0.86
9319,0,0,0,0,0,0.751
6115,0,0,0,0,0,0.908
5071,0,0,0,0,1,0.759
807,0,0,0,0,0,0.83
9525,0,0,1,0,1,0.738
6376,0,0,0,0,0,0.734
6459,0,0,0,1,0,0.932
4439,0,0,0,0,0,0.941
1636,0,1,0,0,0,0.899
9885,0,0,0,0,0,0.963
9377,0,0,0,0,1,0.752
2430,0,0,1,1,0,0.871
7982,0,0,0,0,0,0.94
1538,0,0,0,1,0,0.722
3198,0,0,0,0,0,0.702
9540,0,0,0,0,0,0.932
2951,0,0,0,0,0,0.787
2471,0,0,0,0,0,0.86
4369,0,0,0,0,0,0.759
6626,0,0,0,0,0,0.937
680,1,1,1,0,0,0.326
579,1,1,1,0,1,0.3
3633,0,0,0,0,0,0.721
9731,0,0,0,0,0,0.747
157,0,0,0,0,0,0.945
3616,0,0,0,0,0,0.998
733,0,0,0,0,0,0.701
8412,0,1,0,0,0,0.99
9483,0,0,0,0,0,0.861
9488,0,0,0,0,0,0.884
3886,0,0,0,0,1,0.906
2988,0,0,0,0,0,0.751
8244,0,0,0,0,0,0.801
997,1,1,1,1,0,0.044
1437,0,0,0,0,0,0.826
1710,0,0,0,0,0,0.734
470,0,0,0,1,0,0.806
4445,0,0,0,0,0,0.912
1968,0,0,0,0,0,0.842
5671,0,0,0,0,0,1.0
4780,0,0,0,0,0,0.903
6681,0,0,0,0,0,0.991
6087,0,0,1,0,0,0.884
9486,1,0,0,1,1,0.003
9002,0,0,0,0,0,0.834
8978,0,1,1,0,0,0.779
8095,0,0,0,0,0,0.911
6124,0,0,0,0,1,0.874
9196,0,1,0,0,0,0.833
1051,0,1,0,1,0,0.856
6010,0,0,1,0,0,0.717
1298,1,0,1,1,0,0.042
8174,0,1,0,0,0,0.813
6868,0,0,0,1,0,0.991
8945,0,0,0,0,0,0.879
901,0,0,0,0,0,0.913
3949,0,0,0,0,1,0.714
4848,0,1,0,0,0,0.884
9096,0,0,0,0,0,0.757
2236,0,0,1,0,0,0.902
9549,0,0,0,0,0,0.815
8928,0,0,0,0,0,0.922
3929,0,0,0,0,0,0.815
4894,0,0,0,0,0,0.943
4735,0,0,0,0,0,0.852
1899,0,1,1,1,0,0.86
2539,0,0,0,0,0,0.953
1932,0,0,0,0,0,0.819
9194,0,0,0,0,0,0.725
8735,0,0,0,0,0,0.743
4064,0,0,1,0,0,0.725
6825,0,0,0,0,0,0.97
5326,1,1,1,1,1,0.069
8262,0,0,1,0,0,0.917
9267,0,0,0,0,0,0.92
9641,0,0,0,0,0,0.956
5794,0,0,0,0,0,0.931
5371,0,0,0,0,1,0.879
7544,0,0,0,0,0,0.955
558,0,0,0,0,0,0.7
646,1,0,1,1,1,0.126
3720,0,0,0,0,0,0.741
6025,0,0,1,0,0,0.756
2369,0,0,0,0,0,0.717
6730,0,1,0,0,0,0.917
5363,0,0,0,0,0,0.787
5710,0,1,0,0,1,0.915
490,1,1,0,0,1,0.228
2854,0,0,1,0,0,0.839
425,1,1,0,1,0,0.171
7081,0,0,0,0,0,0.799
9042,0,0,0,0,0,0.867
5251,0,0,0,0,0,0.938
2395,0,0,0,0,0,0.912
2718,0,1,0,0,0,0.717
1851,0,0,0,0,0,0.922
3797,0,0,0,0,0,0.705
6169,0,0,0,0,0,0.978
4136,0,0,0,0,0,0.964
3051,0,0,1,0,0,0.774
502,1,1,1,0,1,0.025
5869,0,0,0,0,0,0.716
370,0,0,0,0,0,0.839
5507,0,0,1,0,0,0.973
4129,0,1,0,0,0,0.99
946,0,0,0,0,0,0.999
6936,0,0,0,1,0,0.954
1668,0,0,0,0,0,0.941
9245,0,0,0,0,0,0.979
1044,0,0,0,1,0,0.962
5301,0,0,0,0,0,0.985
9678,0,0,0,0,0,0.849
4499,0,0,0,0,0,0.84
2266,0,0,0,0,0,0.958
6637,0,1,0,0,1,0.878
3640,0,0,0,0,0,0.923
1528,0,0,1,0,0,0.833
3736,0,0,0,0,0,0.739
807,0,1,0,0,0,0.892
310,1,1,0,1,1,0.229
4998,0,0,0,0,0,0.742
6294,0,0,0,0,0,0.875
1906,0,0,0,0,0,0.775
4988,0,0,1,0,0,0.852
7662,0,0,0,1,0,0.913
2600,0,1,0,0,1,0.726
3353,0,0,1,0,0,0.978
5847,0,0,1,0,0,0.887
3676,0,0,0,0,0,0.921
1215,0,0,0,0,0,0.707
5500,0,0,0,0,1,0.945
4592,0,0,0,0,1,0.963
3266,1,1,0,0,0,0.016
1373,1,1,0,1,1,0.143
1180,0,0,0,0,0,0.92
467,0,0,0,0,0,0.892
6967,0,0,0,0,0,0.953
9579,0,0,0,0,0,0.787
7936,0,0,0,0,0,0.956
4079,0,0,0,0,0,0.76
3638,0,0,0,0,0,0.958
6685,0,0,0,1,0,0.934
5680,0,0,0,0,0,0.835
4642,0,0,0,0,0,0.85
8512,0,1,0,0,0,0.715
2162,0,0,0,0,1,0.874
6005,1,1,1,0,1,0.083
8586,0,0,1,0,0,0.704
979,0,0,0,0,0,0.716
4563,0,0,0,0,1,0.992
7019,0,0,0,0,0,0.971
6096,0,0,0,0,0,0.876
5965,0,0,0,0,0,0.864
4670,0,0,0,0,0,0.841
3200,0,0,0,0,1,0.767
5495,0,0,0,0,0,0.7
9435,0,0,0,0,0,0.893
6527,0,0,0,0,0,0.959
9766,0,0,0,0,0,0.741
7604,0,0,0,0,0,0.701
3048,0,1,0,1,0,0.72
6614,0,0,1,0,0,0.834
248,0,0,0,0,0,0.863
2756,1,1,0,1,1,0.217
1673,0,0,0,0,0,0.726
2504,0,0,0,0,0,0.818
773,0,0,0,0,0,0.972
9290,0,0,0,0,0,0.947
5110,0,0,0,0,0,0.717
8246,0,0,0,0,0,0.987
942,0,1,0,0,0,0.965
1855,1,1,0,1,0,0.362
6463,0,0,0,0,0,0.777
4287,0,0,1,0,1,0.825
9359,0,0,0,0,0,0.766
2900,0,0,0,0,0,0.824
7129,0,0,0,0,0,0.988
8916,0,0,0,0,0,0.801
3086,0,0,0,0,0,0.792
7779,0,1,1,0,0,0.865
3344,0,0,0,1,0,0.785
4073,0,0,0,0,0,0.851
2304,0,0,0,0,0,0.717
6572,0,0,0,0,1,0.812
1575,0,0,0,0,0,0.972
1370,0,0,0,0,0,0.826
8489,0,0,0,0,1,0.76
7366,0,0,0,1,0,0.951
3179,0,0,1,0,0,0.912
6477,0,0,0,0,0,0.721
8943,0,1,0,0,0,0.972
1641,0,0,0,0,0,0.728
2266,0,0,0,0,0,0.742
2589,0,0,0,0,0,0.769
6980,0,0,0,0,0,0.761
3515,0,0,0,0,0,0.965
8268,0,0,0,1,1,0.774
1179,0,0,1,0,0,0.768
1675,0,0,0,0,0,0.7
9883,0,1,0,0,0,0.783
5467,0,0,0,1,0,0.969
9110,0,0,0,1,0,0.893
9637,0,1,0,0,0,0.915
2818,0,0,0,0,0,0.708
8743,0,0,0,0,0,0.861
4891,0,0,0,0,0,0.804
5139,0,0,0,0,0,0.954
3962,0,0,0,0,1,0.73
1799,0,0,0,0,0,0.88
1074,0,0,0,0,0,0.82
5650,0,0,0,1,0,0.774
1827,0,0,0,0,0,0.709
1903,0,0,0,0,1,0.993
6862,0,0,0,0,0,0.933
8760,0,0,0,0,0,0.887
1050,0,0,0,0,1,0.796
8806,0,1,0,0,1,0.792
9065,0,0,0,0,0,0.89
768,0,0,0,0,0,0.818
1012,1,1,1,0,1,0.28
5588,1,1,1,1,0,0.103
7491,0,0,0,0,0,0.892
2371,0,0,0,1,1,0.873
2163,0,0,0,0,0,0.942
3668,0,0,0,0,0,0.995
5600,1,1,0,1,0,0.353
6564,0,0,0,0,0,0.935
5426,0,0,0,0,0,0.725
6485,0,1,0,0,0,0.851
831,0,0,0,0,0,0.842
9908,0,0,0,0,0,0.76
8141,0,0,0,0,0,0.827
6241,1,1,0,1,1,0.156
3023,0,0,0,0,0,0.849
3950,0,0,0,0,0,0.744
10039,0,0,0,0,0,0.896
9071,0,0,0,0,0,0.836
1335,0,0,0,0,0,0.99
4841,0,0,0,0,0,0.91
8789,0,0,0,0,1,0.865
5025,0,0,0,1,0,0.713
4023,0,0,1,0,0,0.911
9897,0,0,0,0,0,0.755
2740,0,0,0,0,0,0.987
2358,0,1,0,0,0,0.896
2455,0,0,1,0,1,0.97
1070,0,0,0,0,1,0.776
8444,0,0,0,0,0,0.964
9774,0,0,0,0,1,0.929
811,0,0,0,0,1,0.813
5849,0,0,0,0,0,0.939
5686,0,0,0,0,0,0.721
7518,0,0,1,0,0,0.768
4619,0,0,0,0,0,0.716
4558,0,1,1,0,0,0.936
3253,0,0,0,0,0,0.743
2657,0,0,0,1,0,0.821
9571,0,0,0,0,0,0.994
3997,0,0,0,0,0,0.954
252,0,0,0,0,0,0.768
7466,0,0,0,0,0,0.864
4998,0,0,1,0,0,0.794
4172,0,0,0,0,0,0.744
7448,0,0,0,0,0,0.954
1642,0,0,0,0,0,0.79
179,1,1,1,0,1,0.181
887,0,0,0,1,0,0.954
2085,0,0,1,0,0,0.952
8240,0,0,0,0,0,0.851
9142,0,0,0,0,0,0.786
4365,0,0,0,0,0,0.977
9732,0,0,0,0,0,0.952
4302,0,1,0,1,0,0.927
5451,0,1,0,0,0,0.988
2796,1,1,1,1,1,0.076
6486,0,0,0,0,0,0.929
6459,0,0,0,0,0,0.864
7402,0,0,1,0,1,0.862
7066,0,0,0,0,0,0.797
3394,0,0,0,0,0,0.889
9339,0,0,0,0,0,0.825
1262,1,1,0,1,1,0.035
9996,0,1,0,1,0,0.965
7603,0,0,1,0,0,0.961
1263,0,0,0,0,0,0.7
5886,0,0,0,0,0,0.731
6494,0,0,0,0,1,0.804
7146,0,0,0,0,1,0.723
2044,0,0,0,0,0,0.754
9797,0,0,0,0,0,0.808
5312,0,0,0,0,0,0.903
5075,0,0,0,0,0,0.894
5437,0,0,1,0,1,0.759
4612,0,0,0,0,0,0.771
4880,0,0,0,0,0,0.928
6712,0,0,0,0,0,0.716
5954,0,0,0,0,0,0.869
6573,0,0,0,1,0,0.77
2028,0,0,0,0,0,0.989
8089,0,0,0,1,0,0.845
4046,0,0,1,0,0,0.858
2371,0,0,0,0,0,0.996
1068,0,0,0,0,1,0.785
7641,0,0,1,0,0,0.826
3800,0,0,0,1,0,0.987
4395,0,0,0,0,0,0.85
1283,0,0,0,0,0,0.755
6037,0,0,1,0,0,0.996
618,0,0,0,0,1,0.773
5032,0,0,0,1,0,0.789
3291,0,1,0,0,0,0.775
1223,0,0,0,0,0,0.838
7150,0,0,0,0,1,0.76
9198,0,1,1,0,0,0.936
5973,0,0,0,0,0,0.793
2336,0,0,1,0,0,0.893
4292,0,0,0,0,0,0.871
2944,0,0,0,0,0,0.855
5109,0,0,0,0,0,0.855
8818,0,0,0,1,0,0.879
3718,0,0,0,0,0,0.862
8500,0,0,0,1,0,0.707
4150,0,0,0,0,1,0.796
327,0,0,0,0,0,0.836
6614,0,0,0,0,0,0.805
2564,0,0,0,0,0,0.932
1955,0,0,1,0,0,0.79
1526,0,0,0,0,0,0.805
1744,0,0,0,0,1,0.985
4462,1,0,1,0,1,0.155
913,0,0,0,0,0,0.734
3558,0,0,0,0,0,0.792
7311,0,0,0,0,0,0.751
8061,0,0,0,0,0,0.908
7138,0,0,0,0,0,0.936
8516,0,0,0,0,0,0.936
124,0,0,0,1,0,0.954
5108,0,0,0,0,0,0.935
2146,0,0,0,0,0,0.986
7989,0,0,1,0,0,0.75
7360,0,0,0,0,0,0.718
7217,0,0,0,0,1,0.787
4598,0,0,0,0,0,0.965
169,0,0,0,0,0,0.995
627,0,0,0,1,0,0.848
674,0,0,0,0,0,0.767
303,0,0,0,0,0,0.748
3517,0,0,0,0,0,0.754
3718,0,0,0,1,1,0.962
3805,0,0,0,0,0,0.735
3417,0,0,0,0,0,0.92
1214,0,0,0,0,0,0.996
4411,0,0,0,0,0,0.764
3837,0,0,1,0,0,0.948
5958,0,0,0,0,0,0.934
8384,1,0,1,1,1,0.373
562,0,1,0,0,0,0.751
8038,0,1,0,0,1,0.808
6215,0,0,0,0,0,0.945
4856,0,0,0,0,0,0.914
8140,0,0,0,0,0,0.924
5499,0,0,0,0,0,0.933
8552,0,0,0,0,0,0.842
213,1,1,0,1,1,0.148
3036,0,0,0,0,0,0.707
4963,0,0,1,0,0,0.87
8675,0,0,0,0,0,0.861
8841,0,0,0,1,0,0.726
4215,0,0,0,0,0,0.931
2121,0,0,0,1,0,0.729
1996,0,0,0,0,0,0.764
8833,0,0,0,0,0,0.947
4131,0,0,0,0,0,0.832
9015,0,0,0,0,0,0.902
4114,0,0,1,0,0,0.759
6463,0,0,0,0,0,0.81
2882,0,0,0,1,0,0.872
7002,0,0,0,0,0,0.982
4056,0,0,0,0,0,0.861
2436,0,0,0,0,0,0.752
3061,0,0,0,0,0,0.792
3130,0,0,0,0,0,0.703
4530,0,0,0,0,0,0.766
1102,0,1,0,0,0,0.991
5321,0,1,0,0,0,0.764
2910,0,0,0,0,0,0.922
6524,0,0,0,0,0,0.929
9891,0,1,1,0,0,0.77
9447,0,1,0,0,0,0.882
7463,0,0,0,0,0,0.875
377,0,0,0,0,0,0.805
37,0,0,0,0,0,0.832
308,0,0,0,0,0,0.842
8350,0,0,0,0,0,0.923
8038,0,0,0,0,0,0.87
6301,0,0,0,0,0,0.856
7446,0,0,0,0,0,0.791
5130,0,1,1,0,1,0.772
8621,0,0,0,0,0,0.821
9554,0,0,1,0,0,0.865
4583,0,0,0,0,0,0.783
6593,0,0,0,1,0,0.703
6870,0,0,0,0,1,0.767
3757,0,0,1,0,0,0.965
3692,0,1,0,1,0,0.821
9306,0,0,0,0,0,0.923
7833,0,0,0,0,0,0.902
9903,0,0,0,1,0,0.86
5433,1,0,1,0,1,0.025
2439,0,0,0,0,0,0.927
5265,0,0,0,0,0,0.73
8729,0,0,0,0,0,0.733
6065,0,0,0,0,0,0.801
2797,0,0,0,0,0,0.971
4875,0,0,0,0,0,0.867
8077,0,0,0,0,0,0.941
4955,0,0,0,0,0,0.815
5921,0,0,0,0,0,0.87
1996,0,0,0,0,0,0.815
3948,0,0,0,0,0,0.776
1572,0,0,0,0,0,0.949
4216,0,0,0,0,0,0.718
6204,0,0,0,1,0,0.987
4074,0,0,0,0,0,0.882
7624,0,0,0,0,0,0.878
8899,0,0,0,1,0,0.816
5042,0,0,0,0,0,0.979
172,0,0,0,0,1,0.932
2405,0,0,0,0,1,0.828
1977,0,0,0,0,0,0.94
5286,0,0,0,0,0,0.755
9654,0,0,0,0,0,0.922
8326,0,0,0,0,0,0.913
8121,0,0,0,0,0,0.861
9297,0,0,0,0,0,0.753
496,0,0,0,0,0,0.731
4071,0,0,0,0,0,0.905
5359,0,0,0,0,0,0.849
920,0,0,0,0,0,0.946
9259,0,0,0,0,0,0.715
8352,0,0,0,0,0,0.885
251,0,1,1,0,0,0.701
3172,0,0,1,0,0,0.843
8781,0,0,0,0,0,0.992
7103,0,0,0,0,0,0.711
4751,0,0,1,0,0,0.894
3972,0,0,0,0,0,0.761
8059,0,0,0,0,0,0.848
10011,0,0,0,0,0,0.971
8582,0,0,0,0,0,0.936
8320,0,0,0,0,0,0.884
3743,0,0,0,0,0,0.769
1493,0,0,0,0,0,0.912
509,1,0,0,1,1,0.123
2305,0,0,0,0,1,0.986
84,0,0,0,0,0,0.886
4792,0,0,0,0,0,0.91
2804,0,0,0,0,0,0.928
6462,0,1,1,0,0,0.998
7002,0,0,0,0,1,0.947
6040,1,1,1,1,1,0.131
4933,1,1,1,1,1,0.302
4341,1,1,1,1,0,0.234
5227,0,0,0,0,0,0.742
2377,0,0,0,1,0,0.814
7552,0,0,0,0,1,0.735
4662,0,0,0,0,0,0.814
7432,0,0,0,0,0,0.843
4776,0,0,1,0,0,0.98
2968,0,0,0,0,0,0.735
4360,0,0,0,0,0,0.774
8665,0,0,0,0,0,0.879
8436,0,0,0,0,0,0.926
6866,0,0,0,0,0,0.818
8976,0,0,0,0,0,0.982
7305,0,0,0,0,0,0.861
8671,0,0,0,0,0,0.755
1162,1,0,1,1,1,0.182
8048,0,0,0,0,0,0.964
4133,0,1,0,0,0,0.919
1084,1,1,0,1,1,0.042
1931,0,0,0,0,0,0.754
9462,0,0,1,0,0,0.947
2154,0,1,0,0,0,0.997
4267,0,0,0,0,0,0.836
7682,0,0,0,0,0,0.928
7185,0,0,0,0,0,0.845
9951,0,0,0,0,1,0.816
1022,0,0,0,0,0,0.738
2913,0,0,0,0,0,0.927
4847,0,0,0,0,0,0.756
6222,0,0,0,0,0,0.819
353,1,1,0,1,1,0.186
4626,0,0,0,0,0,0.936
1072,0,0,1,0,0,0.773
1614,0,0,1,1,0,0.852
3324,1,0,1,1,1,0.381
3600,0,0,0,1,0,0.947
